T_K,J_exp,J_calc,J_trap1,J_trap2,J_trap3,J_trap4
8.892392108623799913e+02,5.283479452333093760e+17,5.281485201326284160e+17,2.525257302327632500e+15,1.203240774514663200e+17,3.318287976411340160e+17,7.622987370333560000e+16
8.899399414062500000e+02,5.266736820104141440e+17,5.242345149172861440e+17,2.491828310604939000e+15,1.185401232326740640e+17,3.284709266843832320e+17,7.747091341402363200e+16
8.904100341796879547e+02,5.281269388610800640e+17,5.216153577519613440e+17,2.469486614652968000e+15,1.173487883664945120e+17,3.262162656028259200e+17,7.830657402575070400e+16
8.906400146484379547e+02,5.232952716735103360e+17,5.203459916215632000e+17,2.458704445045406500e+15,1.167754983910684160e+17,3.251102264134916480e+17,7.872077355021244800e+16
8.913499755859379547e+02,5.222902251413038080e+17,5.164273963909923200e+17,2.425419360949027000e+15,1.150057242418761920e+17,3.216958294256103680e+17,7.999942770852958400e+16
8.918199462890629547e+02,5.160051735868128640e+17,5.138580988244144000e+17,2.403676905261273000e+15,1.138529603326532160e+17,3.194309470336873600e+17,8.085628373748264000e+16
8.922900390625000000e+02,5.154712367319399680e+17,5.112901211871804160e+17,2.381952244866657000e+15,1.127014080600664960e+17,3.171651008296560640e+17,8.171420199801913600e+16
8.927600097656250000e+02,5.110142159871635200e+17,5.087447175806501120e+17,2.360480852675410000e+15,1.115661007105576000e+17,3.148969789846968320e+17,8.258060035666616000e+16
8.927865459735579634e+02,5.104792254570185600e+17,5.086013082586151680e+17,2.359272041810563500e+15,1.115022251920863200e+17,3.147688718625237760e+17,8.262964468116236800e+16
8.939300537109379547e+02,5.080750965516120960e+17,5.024541963980087040e+17,2.307536895475405000e+15,1.087725293295910880e+17,3.092459542053426560e+17,8.475527455637864000e+16
8.940385084885820106e+02,5.052753229463998720e+17,5.018745886975721600e+17,2.302667134659474000e+15,1.085160136931515200e+17,3.087218807126746880e+17,8.495814747438292800e+16
8.946400146484379547e+02,5.043061458445738240e+17,4.986757240849950080e+17,2.275823059915401000e+15,1.071038874279951680e+17,3.058149181506597760e+17,8.608878749364576000e+16
8.951284461388230511e+02,5.039153795823354240e+17,4.960955485049323520e+17,2.254206585268703500e+15,1.059688565229615040e+17,3.034540111161817600e+17,8.701292525452088000e+16
8.957143505859379502e+02,5.036262898576050560e+17,4.930212892937327360e+17,2.228486235085924500e+15,1.046207600766696640e+17,3.006224841747414400e+17,8.812824486252208000e+16
8.960500488281250000e+02,5.010861600245633920e+17,4.912691633669476480e+17,2.213843279321393500e+15,1.038543584219243520e+17,2.990003767353279360e+17,8.877029128153796800e+16
8.962900390625000000e+02,5.020001238848042880e+17,4.900165708329975680e+17,2.203375049392699250e+15,1.033064588811062880e+17,2.978407342479854720e+17,8.922928942694200000e+16
8.969899902343750000e+02,4.992158649381363840e+17,4.864024556915573120e+17,2.173225571416951250e+15,1.017328540819813120e+17,2.944613693805294080e+17,9.057979291954489600e+16
8.976999511718750000e+02,4.960885617510348160e+17,4.827637501482065280e+17,2.142902855227136750e+15,1.001531730712467680e+17,2.910365587663661440e+17,9.195729049619936000e+16
8.981700439453129547e+02,4.940936739134313600e+17,4.803717418621211520e+17,2.122988687178723750e+15,9.911762204712153600e+16,2.887708772879025920e+17,9.287420398998190400e+16
8.986400146484379547e+02,4.909509816017545600e+17,4.779976062663216640e+17,2.103238046680357000e+15,9.809238111860300800e+16,2.865085239365433920e+17,9.379528934004446400e+16
8.991099853515629547e+02,4.891394025157885440e+17,4.756380105284694400e+17,2.083620871244393250e+15,9.707560305206494400e+16,2.842484797210816640e+17,9.472009146331089600e+16
8.995799560546879547e+02,4.847690172550797440e+17,4.732918696471832960e+17,2.064123916305271250e+15,9.606641679777363200e+16,2.819911142365380480e+17,9.564803376989380800e+16
9.002900390625000000e+02,4.847036645019866880e+17,4.697757376991116160e+17,2.034921991682669250e+15,9.455780701898014400e+16,2.785861488465421120e+17,9.705676227982385600e+16
9.007600097656250000e+02,4.826099934004702720e+17,4.674749434696256640e+17,2.015824426898279500e+15,9.357377665258772800e+16,2.763388254408845760e+17,9.799471001987072000e+16
9.009899902343750000e+02,4.827247896496707840e+17,4.663523152051531520e+17,2.006507494194497000e+15,9.309403071757004800e+16,2.752398723044658240e+17,9.845438620996577600e+16
9.014599609375000000e+02,4.840544655947494400e+17,4.640635613943840640e+17,1.987513813898261750e+15,9.211651707995448000e+16,2.729956062885390720e+17,9.939476424876976000e+16
9.021196768624449760e+02,4.827621233151801600e+17,4.608904220925108480e+17,1.961189619119864750e+15,9.076548631617574400e+16,2.698561265993246080e+17,1.007223413870942400e+17
9.026400146484379547e+02,4.808903804115331200e+17,4.584062168695100800e+17,1.940581656587992250e+15,8.970951636727361600e+16,2.673856647654396160e+17,1.017725671775367040e+17
9.028800048828129547e+02,4.792981696474010880e+17,4.572693497284533760e+17,1.931151087672717000e+15,8.922710175992048000e+16,2.662489923785212480e+17,1.022584521876495360e+17
9.032155810546879593e+02,4.744661186671866880e+17,4.556796786982140800e+17,1.917964408542071250e+15,8.855254578220020800e+16,2.646595936712302720e+17,1.029378607981279680e+17
9.040500488281250000e+02,4.719884454448602240e+17,4.517757790442992640e+17,1.885575329422508500e+15,8.690001637325867200e+16,2.607241330162648000e+17,1.046345685455422880e+17
9.040500488281250000e+02,4.743775924757208960e+17,4.517757790442992640e+17,1.885575329422508500e+15,8.690001637325867200e+16,2.607241330162648000e+17,1.046345685455422880e+17
9.047600097656250000e+02,4.699117300400051200e+17,4.484930635105799680e+17,1.858331786157074500e+15,8.551333644022307200e+16,2.573900589890582400e+17,1.060832453338825920e+17
9.049899902343750000e+02,4.666549973745917440e+17,4.474377995214393600e+17,1.849572011660522750e+15,8.506816335285633600e+16,2.563130895373328000e+17,1.065535500665619840e+17
9.059399414062500000e+02,4.678211251457664640e+17,4.431210046491697280e+17,1.813722331582131000e+15,8.324971803154158400e+16,2.518816973973874880e+17,1.085006459742914400e+17
9.064100341796879547e+02,4.661374295090885120e+17,4.410015263521490560e+17,1.796114127873539500e+15,8.235793024079419200e+16,2.496956437220693120e+17,1.094659244463838240e+17
9.068800048828129547e+02,4.628943623002003200e+17,4.389166937587518720e+17,1.778776986407880500e+15,8.148256510595948800e+16,2.475250528081447360e+17,1.104338845164594400e+17
9.068988037109379547e+02,4.631267726268765440e+17,4.388333004550160000e+17,1.778083500749254000e+15,8.144755050056609600e+16,2.474382291715877440e+17,1.104726029192624640e+17
9.078199462890629547e+02,4.618541929527323520e+17,4.347806969902289920e+17,1.744362679181266500e+15,7.974752598667627200e+16,2.431995525804006720e+17,1.123720270264327840e+17
9.082900390625000000e+02,4.598411992369610880e+17,4.327317107466400640e+17,1.727302008877715000e+15,7.888889203141150400e+16,2.410453461020959680e+17,1.133426403885316480e+17
9.087600097656250000e+02,4.569891337575579520e+17,4.307125438547775360e+17,1.710469520060840500e+15,7.804389423702249600e+16,2.389061563538264320e+17,1.143143566451981600e+17
9.090000000000000000e+02,4.544308792659658240e+17,4.296852439661419520e+17,1.701902948009257500e+15,7.761413077199073600e+16,2.378156495989297600e+17,1.148107380921063040e+17
9.097099609375000000e+02,4.551582276404126080e+17,4.266717661572435200e+17,1.676754123447477250e+15,7.635428985765384000e+16,2.346029258400016640e+17,1.162798634269240960e+17
9.100599975585939774e+02,4.523609594477474560e+17,4.252009491539085440e+17,1.664467907489220000e+15,7.573987359000364800e+16,2.330267115114815040e+17,1.170045956277302400e+17
9.106500244140629547e+02,4.517065400800160000e+17,4.227427116800126720e+17,1.643915743122292750e+15,7.471352386253259200e+16,2.303812951948321600e+17,1.182263727987201920e+17
9.111199951171879547e+02,4.515725133665587200e+17,4.208051698075876480e+17,1.627699432145212250e+15,7.390511352823216000e+16,2.282853631449242880e+17,1.191997022296090080e+17
9.115899658203129547e+02,4.531878463587300480e+17,4.188839506425814400e+17,1.611604893433506750e+15,7.310384949249025600e+16,2.261987623733442560e+17,1.201728444551692960e+17
9.120599365234379547e+02,4.491756891491640960e+17,4.169838328942134400e+17,1.595667777583137750e+15,7.231182393780627200e+16,2.241242247470936320e+17,1.211457446683273280e+17
9.125300292968750000e+02,4.498264180508028800e+17,4.150948196999273600e+17,1.579812573742917500e+15,7.152460604001231200e+16,2.220560606572480960e+17,1.221185472242802720e+17
9.127700195312500000e+02,4.451338787737498880e+17,4.141437161204191360e+17,1.571816677568984500e+15,7.112845388868587200e+16,2.210081366525410880e+17,1.226147783796853280e+17
9.132399902343750000e+02,4.463391933082639360e+17,4.122811785918807040e+17,1.556158386485748250e+15,7.035267271747183200e+16,2.189559965619399360e+17,1.235865433584795680e+17
9.139499511718750000e+02,4.456873920327484160e+17,4.095128501842275200e+17,1.532838916070136250e+15,6.920009763362877600e+16,2.158840052493128640e+17,1.250523331995551360e+17
9.144846567007219846e+02,4.458452718904103680e+17,4.074446573461143040e+17,1.515399566410234000e+15,6.833916497631679200e+16,2.135809124728893440e+17,1.261553272567314720e+17
9.148900146484379547e+02,4.410003505576287360e+17,4.059032703227690880e+17,1.502373963658570500e+15,6.769769605224211200e+16,2.118519703937823680e+17,1.269897290524777120e+17
9.153599853515629547e+02,4.402302453822993280e+17,4.041161911567356160e+17,1.487272121648763500e+15,6.695397904119326400e+16,2.098474404982697600e+17,1.279571318155052960e+17
9.158399658203129547e+02,4.370316609521798400e+17,4.023276372041586560e+17,1.472117310867718000e+15,6.620973376847342400e+16,2.078245268319922560e+17,1.289420338737748160e+17
9.163099365234379547e+02,4.344942452325868800e+17,4.005783512154723840e+17,1.457293002261878250e+15,6.548183320340016000e+16,2.058451080239103360e+17,1.299062292011736000e+17
9.166456347656250045e+02,4.337022672709653120e+17,3.993497958966565760e+17,1.446857673074607000e+15,6.497058706452537600e+16,2.044455875381633600e+17,1.305928013287246720e+17
9.172500000000000000e+02,4.363857645226410880e+17,3.971488609878070400e+17,1.428150341526898500e+15,6.405468379093011200e+16,2.019334480996366720e+17,1.318277389577672000e+17
9.177199707031250000e+02,4.356936438209768320e+17,3.954642439230339200e+17,1.413799989231458750e+15,6.335351462979096800e+16,1.999989415636501760e+17,1.327848338233839680e+17
9.183769531250010232e+02,4.342342742726616320e+17,3.931244274865143040e+17,1.393850271569644500e+15,6.237956605264715200e+16,1.973053554953359360e+17,1.341209606703259680e+17
9.186700439453129547e+02,4.341049014777547520e+17,3.921034197990116480e+17,1.385117537212542250e+15,6.195439142709972800e+16,1.961202895922527680e+17,1.347138998229367520e+17
9.191400146484379547e+02,4.340492000214290560e+17,3.904672667532420480e+17,1.371122163973265500e+15,6.127304566880329600e+16,1.942207876737792000e+17,1.356645354891574400e+17
9.196099853515629547e+02,4.320120417412948480e+17,3.888490633832197760e+17,1.357258328944671500e+15,6.059898094547694400e+16,1.923346823868839680e+17,1.366124074423363840e+17
9.203199462890629547e+02,4.302001325888233600e+17,3.864340480657596160e+17,1.336531281739795000e+15,5.959268091955950400e+16,1.895074726380360320e+17,1.380397640030556160e+17
9.203199462890629547e+02,4.311421226201395840e+17,3.864340480657596160e+17,1.336531281739795000e+15,5.959268091955950400e+16,1.895074726380360320e+17,1.380397640030556160e+17
9.207900390625000000e+02,4.315262226872451840e+17,3.848671350905808000e+17,1.323043051664628000e+15,5.893933865546770400e+16,1.876600819839549120e+17,1.389793870403706880e+17
9.215000000000000000e+02,4.315149350488277120e+17,3.825175735122614400e+17,1.302796301560528750e+15,5.795941025447400000e+16,1.848831331319280320e+17,1.403954325745236960e+17
9.221715625000000500e+02,4.295693839186024320e+17,3.803395188909448960e+17,1.283971091588298500e+15,5.705029987984459200e+16,1.822911989315986880e+17,1.417265893244895360e+17
9.224399414062500000e+02,4.309796330502606720e+17,3.794734046031627520e+17,1.276479640443643750e+15,5.668870884764995200e+16,1.812588297356292480e+17,1.422576900252904640e+17
9.226800537109379547e+02,4.289120872025870720e+17,3.787134857017237760e+17,1.269887477186612000e+15,5.637117795603901600e+16,1.803471966387530880e+17,1.427298159194751520e+17
9.231500244140629547e+02,4.289691257031500800e+17,3.772260999515792640e+17,1.256984666541200500e+15,5.574967621089423200e+16,1.785628613957604800e+17,1.436539057479487840e+17
9.236199951171879547e+02,4.305906970124957440e+17,3.757569995898512640e+17,1.244216853573628500e+15,5.513544158038859200e+16,1.767935027024813440e+17,1.445739985976075840e+17
9.240999755859379547e+02,4.309301848366894080e+17,3.742752803475129600e+17,1.231314947712073000e+15,5.451554493675648800e+16,1.750017513899991040e+17,1.455096069501502080e+17
9.245699462890629547e+02,4.311329636514221440e+17,3.728387266467887360e+17,1.218787731359568250e+15,5.391422406912282400e+16,1.732592908642664000e+17,1.464223650611268800e+17
9.252800292968750000e+02,4.296897568950471040e+17,3.707014363347566080e+17,1.200106165515353750e+15,5.301883286352150400e+16,1.706543544016849280e+17,1.477936867280238720e+17
9.255868066406250136e+02,4.296323851907515520e+17,3.697934756140609920e+17,1.192149669979305750e+15,5.263807970136318400e+16,1.695420807919364160e+17,1.483822979426223680e+17
9.259899902343750000e+02,4.256883857350843520e+17,3.686107185540794240e+17,1.181771069840952250e+15,5.214183057243870400e+16,1.680892492179734400e+17,1.491532576571489280e+17
9.264599609375000000e+02,4.243820888602893440e+17,3.672377029828856320e+17,1.169715494482661250e+15,5.156560729303714400e+16,1.664006756327020160e+17,1.500504302713356480e+17
9.271700439453129547e+02,4.220817995871808640e+17,3.652082904145208960e+17,1.151836794455174500e+15,5.071273081947178400e+16,1.638885468033822400e+17,1.513940676035089280e+17
9.271700439453129547e+02,4.255593859818811520e+17,3.652082904145208960e+17,1.151836794455174500e+15,5.071273081947178400e+16,1.638885468033822400e+17,1.513940676035089280e+17
9.278800048828129547e+02,4.230465276564035200e+17,3.632161882250904960e+17,1.134237820777450500e+15,4.987451206084430400e+16,1.614095189899864960e+17,1.527271705129683200e+17
9.284295654296879547e+02,4.245628789774451840e+17,3.616898682297688960e+17,1.120732642860916500e+15,4.923183578993495200e+16,1.595045090833141440e+17,1.537546610068922560e+17
9.287513776506699514e+02,4.221976622942054400e+17,3.608178843155233280e+17,1.112988114712547625e+15,4.886403834132252000e+16,1.584085696205672320e+17,1.543499492549144640e+17
9.297700195312500000e+02,4.177119500526263680e+17,3.580857669387229440e+17,1.088685489090211500e+15,4.771079070397274400e+16,1.549651434917281600e+17,1.562256289310830400e+17
9.297700195312500000e+02,4.216478067627338880e+17,3.580857669387229440e+17,1.088685489090211500e+15,4.771079070397274400e+16,1.549651434917281600e+17,1.562256289310830400e+17
9.299172070312499727e+02,4.200283210255978240e+17,3.576976504029140480e+17,1.085224165997577625e+15,4.754675780008332800e+16,1.544736728462265600e+17,1.564946072723399680e+17
9.307099609375000000e+02,4.150079171205360000e+17,3.556305382355778560e+17,1.066758038987470125e+15,4.667237262579635200e+16,1.518482194207657280e+17,1.579358477108314240e+17
9.311800537109379547e+02,4.143802080515027840e+17,3.544246460688944000e+17,1.055958610638848250e+15,4.616163955412609600e+16,1.503098087627878080e+17,1.587840993953512320e+17
9.318104060246399740e+02,4.129756667050353920e+17,3.528376690912222720e+17,1.041706253189483625e+15,4.548850771803389600e+16,1.482752167257907520e+17,1.599114760526848000e+17
9.319572119140630093e+02,4.115405832310524800e+17,3.524714376488882560e+17,1.038412609428139875e+15,4.533305304637059200e+16,1.478045430496147520e+17,1.601729085874795840e+17
9.325999755859379547e+02,4.100891200926981120e+17,3.508828791005708800e+17,1.024106224033060250e+15,4.465824231450517600e+16,1.457580432450192320e+17,1.613123459605600960e+17
